CustomerID,FirstName,LastName,Country,CityClean,Phone,OrderID,OrderDate,OrderNumber,TotalAmount,ProductID,ProductName,UnitPrice,Package,IsDiscontinued,SupplierID,CompanyName,ContactName,SupplierCity,SupplierCountry,SupplierPhone,Fax
11,Victoria,Ashworth,UK,London,(171) 555-1212,42,8/26/2012,542419,479.4,64,Wimmers gute Semmelkn?del,33.25,20 bags x 4 pieces,FALSE,12,Plutzer Lebensmittelgro?m?rkte AG,Martin Bein,Frankfurt,Germany,(069) 992755,
15,Pedro,Afonso,Brazil,São Paulo,(11) 555-7647,43,8/27/2012,542420,2169,5,Chef Anton's Gumbo Mix,21.35,36 boxes,TRUE,2,New Orleans Cajun Delights,Shelley Burke,New Orleans,USA,(100) 555-4822,
15,Pedro,Afonso,Brazil,São Paulo,(11) 555-7647,43,8/27/2012,542420,2169,29,ThÃÂ¼ringer Rostbratwurst,123.79,50 bags x 30 sausgs.,TRUE,12,Plutzer Lebensmittelgro?m?rkte AG,Martin Bein,Frankfurt,Germany,(069) 992755,
15,Pedro,Afonso,Brazil,São Paulo,(11) 555-7647,43,8/27/2012,542420,2169,49,Maxilaku,20,24 - 50 g pkgs.,FALSE,23,Karkki Oy,Anne Heikkonen,Lappeenranta,Finland,(953) 10956,
15,Pedro,Afonso,Brazil,São Paulo,(11) 555-7647,43,8/27/2012,542420,2169,77,Original Frankfurter grÃÂ¼ne So?e,13,12 boxes,FALSE,12,Plutzer Lebensmittelgro?m?rkte AG,Martin Bein,Frankfurt,Germany,(069) 992755,
61,Bernardo,Batista,Brazil,Rio de Janeiro,(21) 555-4252,44,8/27/2012,542421,552.8,13,Konbu,6,2 kg box,FALSE,6,Mayumi's,Mayumi Ohno,Osaka,Japan,(06) 431-7877,
61,Bernardo,Batista,Brazil,Rio de Janeiro,(21) 555-4252,44,8/27/2012,542421,552.8,44,Gula Malacca,19.45,20 - 2 kg bags,FALSE,20,Leka Trading,Chandra Leka,Singapore,Singapore,555-8787,
61,Bernardo,Batista,Brazil,Rio de Janeiro,(21) 555-4252,44,8/27/2012,542421,552.8,51,Manjimup Dried Apples,53,50 - 300 g pkgs.,FALSE,24,"G'day, Mate",Wendy Mackenzie,Sydney,Australia,(02) 555-5914,(02) 555-4873
81,Anabela,Domingues,Brazil,São Paulo,(11) 555-2167,45,8/28/2012,542422,1296,20,Sir Rodney's Marmalade,81,30 gift boxes,FALSE,8,"Specialty Biscuits, Ltd.",Peter Wilson,Manchester,UK,(161) 555-4448,
80,Miguel,Angel Paolino,Mexico,México D.F.,(5) 555-2933,46,8/29/2012,542423,848.7,18,Carnarvon Tigers,62.5,16 kg pkg.,FALSE,7,"Pavlova, Ltd.",Ian Devling,Melbourne,Australia,(03) 444-2343,(03) 444-6588
80,Miguel,Angel Paolino,Mexico,México D.F.,(5) 555-2933,46,8/29/2012,542423,848.7,24,Guaran? Fant?stica,4.5,12 - 355 ml cans,TRUE,10,Refrescos Americanas LTDA,Carlos Diaz,Sao Paulo,Brazil,(11) 555 4640,
80,Miguel,Angel Paolino,Mexico,México D.F.,(5) 555-2933,46,8/29/2012,542423,848.7,63,Vegie-spread,43.9,15 - 625 g jars,FALSE,7,"Pavlova, Ltd.",Ian Devling,Melbourne,Australia,(03) 444-2343,(03) 444-6588
80,Miguel,Angel Paolino,Mexico,México D.F.,(5) 555-2933,46,8/29/2012,542423,848.7,75,Rh?nbr?u Klosterbier,7.75,24 - 0.5 l bottles,FALSE,12,Plutzer Lebensmittelgro?m?rkte AG,Martin Bein,Frankfurt,Germany,(069) 992755,
65,Paula,Wilson,USA,Albuquerque,(505) 555-5939,47,8/30/2012,542424,1887.6,1,Chai,18,10 boxes x 20 bags,FALSE,1,Exotic Liquids,Charlotte Cooper,London,UK,(171) 555-2222,
65,Paula,Wilson,USA,Albuquerque,(505) 555-5939,47,8/30/2012,542424,1887.6,17,Alice Mutton,39,20 - 1 kg tins,TRUE,7,"Pavlova, Ltd.",Ian Devling,Melbourne,Australia,(03) 444-2343,(03) 444-6588
65,Paula,Wilson,USA,Albuquerque,(505) 555-5939,47,8/30/2012,542424,1887.6,43,Ipoh Coffee,46,16 - 500 g tins,FALSE,20,Leka Trading,Chandra Leka,Singapore,Singapore,555-8787,
65,Paula,Wilson,USA,Albuquerque,(505) 555-5939,47,8/30/2012,542424,1887.6,60,Camembert Pierrot,34,15 - 300 g rounds,FALSE,28,Gai pÃÂ¢turage,Eliane Noz,Annecy,France,38.76.98.06,38.76.98.58
65,Paula,Wilson,USA,Albuquerque,(505) 555-5939,47,8/30/2012,542424,1887.6,75,Rh?nbr?u Klosterbier,7.75,24 - 0.5 l bottles,FALSE,12,Plutzer Lebensmittelgro?m?rkte AG,Martin Bein,Frankfurt,Germany,(069) 992755,
85,Paul,Henriot,France,Reims,26.47.15.10,48,9/2/2012,542425,121.6,56,Gnocchi di nonna Alice,38,24 - 250 g pkgs.,FALSE,26,Pasta Buttini s.r.l.,Giovanni Giudici,Salerno,Italy,(089) 6547665,(089) 6547667
46,Carlos,Gonz?lez,Venezuela,Barquisimeto,(9) 331-6954,49,9/3/2012,542426,1050.6,11,Queso Cabrales,21,1 kg pkg.,FALSE,5,Cooperativa de Quesos 'Las Cabras',Antonio del Valle Saavedra,Oviedo,Spain,(98) 598 76 54,
46,Carlos,Gonz?lez,Venezuela,Barquisimeto,(9) 331-6954,49,9/3/2012,542426,1050.6,16,Pavlova,17.45,32 - 500 g boxes,FALSE,7,"Pavlova, Ltd.",Ian Devling,Melbourne,Australia,(03) 444-2343,(03) 444-6588
46,Carlos,Gonz?lez,Venezuela,Barquisimeto,(9) 331-6954,49,9/3/2012,542426,1050.6,69,Gudbrandsdalsost,36,10 kg pkg.,FALSE,15,Norske Meierier,Beate Vileid,Sandvika,Norway,(0)2-953010,
7,FrÃÂ©dÃÂ©rique,Citeaux,France,Strasbourg,88.60.15.31,50,9/4/2012,542427,1420,39,Chartreuse verte,18,750 cc per bottle,FALSE,18,Aux joyeux ecclÃÂ©siastiques,GuylÃÂ¨ne Nodier,Paris,France,(1) 03.83.00.68,(1) 03.83.00.62
7,FrÃÂ©dÃÂ©rique,Citeaux,France,Strasbourg,88.60.15.31,50,9/4/2012,542427,1420,72,Mozzarella di Giovanni,34.8,24 - 200 g pkgs.,FALSE,14,Formaggi Fortini s.r.l.,Elio Rossi,Ravenna,Italy,(0544) 60323,(0544) 60603
37,Patricia,McKenna,Ireland,Cork,2967 542,51,9/5/2012,542428,3127,2,Chang,19,24 - 12 oz bottles,FALSE,1,Exotic Liquids,Charlotte Cooper,London,UK,(171) 555-2222,
37,Patricia,McKenna,Ireland,Cork,2967 542,51,9/5/2012,542428,3127,36,Inlagd Sill,19,24 - 250 g  jars,FALSE,17,Svensk Sj?f?da AB,Michael Bj?rn,Stockholm,Sweden,08-123 45 67,
37,Patricia,McKenna,Ireland,Cork,2967 542,51,9/5/2012,542428,3127,59,Raclette Courdavault,55,5 kg pkg.,FALSE,28,Gai pÃÂ¢turage,Eliane Noz,Annecy,France,38.76.98.06,38.76.98.58
37,Patricia,McKenna,Ireland,Cork,2967 542,51,9/5/2012,542428,3127,62,Tarte au sucre,49.3,48 pies,FALSE,29,ForÃÂªts d'ÃÂ©rables,Chantal Goulet,Ste-Hyacinthe,Canada,(514) 555-2955,(514) 555-2921
67,Janete,Limeira,Brazil,Rio de Janeiro,(21) 555-3412,52,9/6/2012,542429,349.5,19,Teatime Chocolate Biscuits,9.2,10 boxes x 12 pieces,FALSE,8,"Specialty Biscuits, Ltd.",Peter Wilson,Manchester,UK,(161) 555-4448,
67,Janete,Limeira,Brazil,Rio de Janeiro,(21) 555-3412,52,9/6/2012,542429,349.5,70,Outback Lager,15,24 - 355 ml bottles,FALSE,7,"Pavlova, Ltd.",Ian Devling,Melbourne,Australia,(03) 444-2343,(03) 444-6588
49,Giovanni,Rovelli,Italy,Bergamo,035-640230,53,9/9/2012,542430,608,66,Louisiana Hot Spiced Okra,17,24 - 8 oz jars,FALSE,2,New Orleans Cajun Delights,Shelley Burke,New Orleans,USA,(100) 555-4822,
49,Giovanni,Rovelli,Italy,Bergamo,035-640230,53,9/9/2012,542430,608,68,Scottish Longbreads,12.5,10 boxes x 8 pieces,FALSE,8,"Specialty Biscuits, Ltd.",Peter Wilson,Manchester,UK,(161) 555-4448,
86,Rita,MÃÂ¼ller,Germany,Stuttgart,0711-020361,54,9/9/2012,542431,755,40,Boston Crab Meat,18.4,24 - 4 oz tins,FALSE,19,New England Seafood Cannery,Robb Merchant,Boston,USA,(617) 555-3267,(617) 555-3389
86,Rita,MÃÂ¼ller,Germany,Stuttgart,0711-020361,54,9/9/2012,542431,755,56,Gnocchi di nonna Alice,38,24 - 250 g pkgs.,FALSE,26,Pasta Buttini s.r.l.,Giovanni Giudici,Salerno,Italy,(089) 6547665,(089) 6547667
76,Pascale,Cartrain,Belgium,Charleroi,(071) 23 67 22 20,55,9/10/2012,542432,2708.8,17,Alice Mutton,39,20 - 1 kg tins,TRUE,7,"Pavlova, Ltd.",Ian Devling,Melbourne,Australia,(03) 444-2343,(03) 444-6588
76,Pascale,Cartrain,Belgium,Charleroi,(071) 23 67 22 20,55,9/10/2012,542432,2708.8,28,R?ssle Sauerkraut,45.6,25 - 825 g cans,TRUE,12,Plutzer Lebensmittelgro?m?rkte AG,Martin Bein,Frankfurt,Germany,(069) 992755,
76,Pascale,Cartrain,Belgium,Charleroi,(071) 23 67 22 20,55,9/10/2012,542432,2708.8,43,Ipoh Coffee,46,16 - 500 g tins,FALSE,20,Leka Trading,Chandra Leka,Singapore,Singapore,555-8787,
30,JosÃÂ©,Pedro Freyre,Spain,Sevilla,(95) 555 82 82,56,9/11/2012,542433,1242,40,Boston Crab Meat,18.4,24 - 4 oz tins,FALSE,19,New England Seafood Cannery,Robb Merchant,Boston,USA,(617) 555-3267,(617) 555-3389
30,JosÃÂ©,Pedro Freyre,Spain,Sevilla,(95) 555 82 82,56,9/11/2012,542433,1242,65,Louisiana Fiery Hot Pepper Sauce,21.05,32 - 8 oz bottles,FALSE,2,New Orleans Cajun Delights,Shelley Burke,New Orleans,USA,(100) 555-4822,
30,JosÃÂ©,Pedro Freyre,Spain,Sevilla,(95) 555 82 82,56,9/11/2012,542433,1242,68,Scottish Longbreads,12.5,10 boxes x 8 pieces,FALSE,8,"Specialty Biscuits, Ltd.",Peter Wilson,Manchester,UK,(161) 555-4448,
80,Miguel,Angel Paolino,Mexico,México D.F.,(5) 555-2933,57,9/12/2012,542434,954.4,49,Maxilaku,20,24 - 50 g pkgs.,FALSE,23,Karkki Oy,Anne Heikkonen,Lappeenranta,Finland,(953) 10956,
80,Miguel,Angel Paolino,Mexico,México D.F.,(5) 555-2933,57,9/12/2012,542434,954.4,59,Raclette Courdavault,55,5 kg pkg.,FALSE,28,Gai pÃÂ¢turage,Eliane Noz,Annecy,France,38.76.98.06,38.76.98.58
80,Miguel,Angel Paolino,Mexico,México D.F.,(5) 555-2933,57,9/12/2012,542434,954.4,71,Flotemysost,21.5,10 - 500 g pkgs.,FALSE,15,Norske Meierier,Beate Vileid,Sandvika,Norway,(0)2-953010,
55,Rene,Phillips,USA,Anchorage,(907) 555-7584,58,9/13/2012,542435,4157,18,Carnarvon Tigers,62.5,16 kg pkg.,FALSE,7,"Pavlova, Ltd.",Ian Devling,Melbourne,Australia,(03) 444-2343,(03) 444-6588
55,Rene,Phillips,USA,Anchorage,(907) 555-7584,58,9/13/2012,542435,4157,29,ThÃÂ¼ringer Rostbratwurst,123.79,50 bags x 30 sausgs.,TRUE,12,Plutzer Lebensmittelgro?m?rkte AG,Martin Bein,Frankfurt,Germany,(069) 992755,
55,Rene,Phillips,USA,Anchorage,(907) 555-7584,58,9/13/2012,542435,4157,39,Chartreuse verte,18,750 cc per bottle,FALSE,18,Aux joyeux ecclÃÂ©siastiques,GuylÃÂ¨ne Nodier,Paris,France,(1) 03.83.00.68,(1) 03.83.00.62
69,Alejandra,Camino,Spain,Madrid,(91) 745 6200,59,9/16/2012,542436,498.5,30,Nord-Ost Matjeshering,25.89,10 - 200 g glasses,FALSE,13,Nord-Ost-Fisch Handelsgesellschaft mbH,Sven Petersen,Cuxhaven,Germany,(04721) 8713,(04721) 8714
69,Alejandra,Camino,Spain,Madrid,(91) 745 6200,59,9/16/2012,542436,498.5,53,Perth Pasties,32.8,48 pieces,TRUE,24,"G'day, Mate",Wendy Mackenzie,Sydney,Australia,(02) 555-5914,(02) 555-4873
69,Alejandra,Camino,Spain,Madrid,(91) 745 6200,59,9/16/2012,542436,498.5,54,TourtiÃÂ¨re,7.45,16 pies,FALSE,25,Ma Maison,Jean-Guy Lauzon,MontrÃÂ©al,Canada,(514) 555-9022,
48,Fran,Wilson,USA,Portland,(503) 555-9573,60,9/17/2012,542437,424,62,Tarte au sucre,49.3,48 pies,FALSE,29,ForÃÂªts d'ÃÂ©rables,Chantal Goulet,Ste-Hyacinthe,Canada,(514) 555-2955,(514) 555-2921
48,Fran,Wilson,USA,Portland,(503) 555-9573,60,9/17/2012,542437,424,68,Scottish Longbreads,12.5,10 boxes x 8 pieces,FALSE,8,"Specialty Biscuits, Ltd.",Peter Wilson,Manchester,UK,(161) 555-4448,
2,Ana,Trujillo,Mexico,México D.F.,(5) 555-4729,61,9/18/2012,542438,88.8,69,Gudbrandsdalsost,36,10 kg pkg.,FALSE,15,Norske Meierier,Beate Vileid,Sandvika,Norway,(0)2-953010,
2,Ana,Trujillo,Mexico,México D.F.,(5) 555-4729,61,9/18/2012,542438,88.8,70,Outback Lager,15,24 - 355 ml bottles,FALSE,7,"Pavlova, Ltd.",Ian Devling,Melbourne,Australia,(03) 444-2343,(03) 444-6588
37,Patricia,McKenna,Ireland,Cork,2967 542,62,9/19/2012,542439,1762,4,Chef Anton's Cajun Seasoning,22,48 - 6 oz jars,FALSE,2,New Orleans Cajun Delights,Shelley Burke,New Orleans,USA,(100) 555-4822,
37,Patricia,McKenna,Ireland,Cork,2967 542,62,9/19/2012,542439,1762,6,Grandma's Boysenberry Spread,25,12 - 8 oz jars,FALSE,3,Grandma Kelly's Homestead,Regina Murphy,Ann Arbor,USA,(313) 555-5735,(313) 555-3349
37,Patricia,McKenna,Ireland,Cork,2967 542,62,9/19/2012,542439,1762,42,Singaporean Hokkien Fried Mee,14,32 - 1 kg pkgs.,TRUE,20,Leka Trading,Chandra Leka,Singapore,Singapore,555-8787,
37,Patricia,McKenna,Ireland,Cork,2967 542,62,9/19/2012,542439,1762,43,Ipoh Coffee,46,16 - 500 g tins,FALSE,20,Leka Trading,Chandra Leka,Singapore,Singapore,555-8787,
37,Patricia,McKenna,Ireland,Cork,2967 542,62,9/19/2012,542439,1762,71,Flotemysost,21.5,10 - 500 g pkgs.,FALSE,15,Norske Meierier,Beate Vileid,Sandvika,Norway,(0)2-953010,
77,Liz,Nixon,USA,Portland,(503) 555-3612,63,9/20/2012,542440,336,16,Pavlova,17.45,32 - 500 g boxes,FALSE,7,"Pavlova, Ltd.",Ian Devling,Melbourne,Australia,(03) 444-2343,(03) 444-6588
77,Liz,Nixon,USA,Portland,(503) 555-3612,63,9/20/2012,542440,336,62,Tarte au sucre,49.3,48 pies,FALSE,29,ForÃÂªts d'ÃÂ©rables,Chantal Goulet,Ste-Hyacinthe,Canada,(514) 555-2955,(514) 555-2921
18,Janine,Labrune,France,Nantes,40.67.88.88,64,9/20/2012,542441,268.8,42,Singaporean Hokkien Fried Mee,14,32 - 1 kg pkgs.,TRUE,20,Leka Trading,Chandra Leka,Singapore,Singapore,555-8787,
18,Janine,Labrune,France,Nantes,40.67.88.88,64,9/20/2012,542441,268.8,69,Gudbrandsdalsost,36,10 kg pkg.,FALSE,15,Norske Meierier,Beate Vileid,Sandvika,Norway,(0)2-953010,
86,Rita,MÃÂ¼ller,Germany,Stuttgart,0711-020361,65,9/23/2012,542442,1614.8,28,R?ssle Sauerkraut,45.6,25 - 825 g cans,TRUE,12,Plutzer Lebensmittelgro?m?rkte AG,Martin Bein,Frankfurt,Germany,(069) 992755,
86,Rita,MÃÂ¼ller,Germany,Stuttgart,0711-020361,65,9/23/2012,542442,1614.8,43,Ipoh Coffee,46,16 - 500 g tins,FALSE,20,Leka Trading,Chandra Leka,Singapore,Singapore,555-8787,
86,Rita,MÃÂ¼ller,Germany,Stuttgart,0711-020361,65,9/23/2012,542442,1614.8,53,Perth Pasties,32.8,48 pieces,TRUE,24,"G'day, Mate",Wendy Mackenzie,Sydney,Australia,(02) 555-5914,(02) 555-4873
86,Rita,MÃÂ¼ller,Germany,Stuttgart,0711-020361,65,9/23/2012,542442,1614.8,75,Rh?nbr?u Klosterbier,7.75,24 - 0.5 l bottles,FALSE,12,Plutzer Lebensmittelgro?m?rkte AG,Martin Bein,Frankfurt,Germany,(069) 992755,
63,Horst,Kloss,Germany,Cunewalde,0372-035188,66,9/24/2012,542443,182.4,36,Inlagd Sill,19,24 - 250 g  jars,FALSE,17,Svensk Sj?f?da AB,Michael Bj?rn,Stockholm,Sweden,08-123 45 67,
65,Paula,Wilson,USA,Albuquerque,(505) 555-5939,67,9/25/2012,542444,2327,32,Mascarpone Fabioli,32,24 - 200 g pkgs.,FALSE,14,Formaggi Fortini s.r.l.,Elio Rossi,Ravenna,Italy,(0544) 60323,(0544) 60603
65,Paula,Wilson,USA,Albuquerque,(505) 555-5939,67,9/25/2012,542444,2327,58,Escargots de Bourgogne,13.25,24 pieces,FALSE,27,Escargots Nouveaux,Marie Delamare,Montceau,France,85.57.00.07,
65,Paula,Wilson,USA,Albuquerque,(505) 555-5939,67,9/25/2012,542444,2327,62,Tarte au sucre,49.3,48 pies,FALSE,29,ForÃÂªts d'ÃÂ©rables,Chantal Goulet,Ste-Hyacinthe,Canada,(514) 555-2955,(514) 555-2921
38,Helen,Bennett,UK,Cowes,(198) 555-8888,68,9/26/2012,542445,516.8,34,Sasquatch Ale,14,24 - 12 oz bottles,FALSE,16,Bigfoot Breweries,Cheryl Saylor,Bend,USA,(503) 555-9931,
38,Helen,Bennett,UK,Cowes,(198) 555-8888,68,9/26/2012,542445,516.8,70,Outback Lager,15,24 - 355 ml bottles,FALSE,7,"Pavlova, Ltd.",Ian Devling,Melbourne,Australia,(03) 444-2343,(03) 444-6588
65,Paula,Wilson,USA,Albuquerque,(505) 555-5939,69,9/27/2012,542446,2835,41,Jack's New England Clam Chowder,9.65,12 - 12 oz cans,FALSE,19,New England Seafood Cannery,Robb Merchant,Boston,USA,(617) 555-3267,(617) 555-3389
65,Paula,Wilson,USA,Albuquerque,(505) 555-5939,69,9/27/2012,542446,2835,62,Tarte au sucre,49.3,48 pies,FALSE,29,ForÃÂªts d'ÃÂ©rables,Chantal Goulet,Ste-Hyacinthe,Canada,(514) 555-2955,(514) 555-2921
48,Fran,Wilson,USA,Portland,(503) 555-9573,70,9/30/2012,542447,288,1,Chai,18,10 boxes x 20 bags,FALSE,1,Exotic Liquids,Charlotte Cooper,London,UK,(171) 555-2222,
38,Helen,Bennett,UK,Cowes,(198) 555-8888,71,10/1/2012,542448,240.4,41,Jack's New England Clam Chowder,9.65,12 - 12 oz cans,FALSE,19,New England Seafood Cannery,Robb Merchant,Boston,USA,(617) 555-3267,(617) 555-3389
38,Helen,Bennett,UK,Cowes,(198) 555-8888,71,10/1/2012,542448,240.4,76,Lakkalik??ri,18,500 ml,FALSE,23,Karkki Oy,Anne Heikkonen,Lappeenranta,Finland,(953) 10956,
80,Miguel,Angel Paolino,Mexico,México D.F.,(5) 555-2933,72,10/2/2012,542449,1191.2,17,Alice Mutton,39,20 - 1 kg tins,TRUE,7,"Pavlova, Ltd.",Ian Devling,Melbourne,Australia,(03) 444-2343,(03) 444-6588
80,Miguel,Angel Paolino,Mexico,México D.F.,(5) 555-2933,72,10/2/2012,542449,1191.2,28,R?ssle Sauerkraut,45.6,25 - 825 g cans,TRUE,12,Plutzer Lebensmittelgro?m?rkte AG,Martin Bein,Frankfurt,Germany,(069) 992755,
80,Miguel,Angel Paolino,Mexico,México D.F.,(5) 555-2933,72,10/2/2012,542449,1191.2,76,Lakkalik??ri,18,500 ml,FALSE,23,Karkki Oy,Anne Heikkonen,Lappeenranta,Finland,(953) 10956,
87,Pirkko,Koskitalo,Finland,Oulu,981-443655,73,10/3/2012,542450,516,71,Flotemysost,21.5,10 - 500 g pkgs.,FALSE,15,Norske Meierier,Beate Vileid,Sandvika,Norway,(0)2-953010,
38,Helen,Bennett,UK,Cowes,(198) 555-8888,74,10/3/2012,542451,144,35,Steeleye Stout,18,24 - 12 oz bottles,FALSE,16,Bigfoot Breweries,Cheryl Saylor,Bend,USA,(503) 555-9931,
58,Guillermo,Fern?ndez,Mexico,México D.F.,(5) 552-3745,75,10/4/2012,542452,112,52,Filo Mix,7,16 - 2 kg boxes,FALSE,24,"G'day, Mate",Wendy Mackenzie,Sydney,Australia,(02) 555-5914,(02) 555-4873
39,Philip,Cramer,Germany,Brandenburg,0555-09876,76,10/7/2012,542453,164.4,15,Genen Shouyu,15.5,24 - 250 ml bottles,FALSE,6,Mayumi's,Mayumi Ohno,Osaka,Japan,(06) 431-7877,
39,Philip,Cramer,Germany,Brandenburg,0555-09876,76,10/7/2012,542453,164.4,25,NuNuCa Nu?-Nougat-Creme,14,20 - 450 g glasses,FALSE,11,Heli SÃÂ¼?waren GmbH & Co. KG,Petra Winkler,Berlin,Germany,(010) 9984510,
39,Philip,Cramer,Germany,Brandenburg,0555-09876,76,10/7/2012,542453,164.4,39,Chartreuse verte,18,750 cc per bottle,FALSE,18,Aux joyeux ecclÃÂ©siastiques,GuylÃÂ¨ne Nodier,Paris,France,(1) 03.83.00.68,(1) 03.83.00.62
71,Jose,Pavarotti,USA,Boise,(208) 555-8097,77,10/8/2012,542454,6155.9,16,Pavlova,17.45,32 - 500 g boxes,FALSE,7,"Pavlova, Ltd.",Ian Devling,Melbourne,Australia,(03) 444-2343,(03) 444-6588
71,Jose,Pavarotti,USA,Boise,(208) 555-8097,77,10/8/2012,542454,6155.9,35,Steeleye Stout,18,24 - 12 oz bottles,FALSE,16,Bigfoot Breweries,Cheryl Saylor,Bend,USA,(503) 555-9931,
71,Jose,Pavarotti,USA,Boise,(208) 555-8097,77,10/8/2012,542454,6155.9,46,Spegesild,12,4 - 450 g glasses,FALSE,21,Lyngbysild,Niels Petersen,Lyngby,Denmark,43844108,43844115
71,Jose,Pavarotti,USA,Boise,(208) 555-8097,77,10/8/2012,542454,6155.9,59,Raclette Courdavault,55,5 kg pkg.,FALSE,28,Gai pÃÂ¢turage,Eliane Noz,Annecy,France,38.76.98.06,38.76.98.58
71,Jose,Pavarotti,USA,Boise,(208) 555-8097,77,10/8/2012,542454,6155.9,63,Vegie-spread,43.9,15 - 625 g jars,FALSE,7,"Pavlova, Ltd.",Ian Devling,Melbourne,Australia,(03) 444-2343,(03) 444-6588
39,Philip,Cramer,Germany,Brandenburg,0555-09876,78,10/9/2012,542455,1497,6,Grandma's Boysenberry Spread,25,12 - 8 oz jars,FALSE,3,Grandma Kelly's Homestead,Regina Murphy,Ann Arbor,USA,(313) 555-5735,(313) 555-3349
39,Philip,Cramer,Germany,Brandenburg,0555-09876,78,10/9/2012,542455,1497,13,Konbu,6,2 kg box,FALSE,6,Mayumi's,Mayumi Ohno,Osaka,Japan,(06) 431-7877,
39,Philip,Cramer,Germany,Brandenburg,0555-09876,78,10/9/2012,542455,1497,14,Tofu,23.25,40 - 100 g pkgs.,FALSE,6,Mayumi's,Mayumi Ohno,Osaka,Japan,(06) 431-7877,
39,Philip,Cramer,Germany,Brandenburg,0555-09876,78,10/9/2012,542455,1497,31,Gorgonzola Telino,12.5,12 - 100 g pkgs,FALSE,14,Formaggi Fortini s.r.l.,Elio Rossi,Ravenna,Italy,(0544) 60323,(0544) 60603
39,Philip,Cramer,Germany,Brandenburg,0555-09876,78,10/9/2012,542455,1497,72,Mozzarella di Giovanni,34.8,24 - 200 g pkgs.,FALSE,14,Formaggi Fortini s.r.l.,Elio Rossi,Ravenna,Italy,(0544) 60323,(0544) 60603
8,Mart?n,Sommer,Spain,Madrid,(91) 555 22 82,79,10/10/2012,542456,982,4,Chef Anton's Cajun Seasoning,22,48 - 6 oz jars,FALSE,2,New Orleans Cajun Delights,Shelley Burke,New Orleans,USA,(100) 555-4822,
8,Mart?n,Sommer,Spain,Madrid,(91) 555 22 82,79,10/10/2012,542456,982,57,Ravioli Angelo,19.5,24 - 250 g pkgs.,FALSE,26,Pasta Buttini s.r.l.,Giovanni Giudici,Salerno,Italy,(089) 6547665,(089) 6547667
8,Mart?n,Sommer,Spain,Madrid,(91) 555 22 82,79,10/10/2012,542456,982,75,Rh?nbr?u Klosterbier,7.75,24 - 0.5 l bottles,FALSE,12,Plutzer Lebensmittelgro?m?rkte AG,Martin Bein,Frankfurt,Germany,(069) 992755,
24,Maria,Larsson,Sweden,Brücke,0695-34 67 21,80,10/11/2012,542457,2262.5,2,Chang,19,24 - 12 oz bottles,FALSE,1,Exotic Liquids,Charlotte Cooper,London,UK,(171) 555-2222,
24,Maria,Larsson,Sweden,Brücke,0695-34 67 21,80,10/11/2012,542457,2262.5,11,Queso Cabrales,21,1 kg pkg.,FALSE,5,Cooperativa de Quesos 'Las Cabras',Antonio del Valle Saavedra,Oviedo,Spain,(98) 598 76 54,
24,Maria,Larsson,Sweden,Brücke,0695-34 67 21,80,10/11/2012,542457,2262.5,30,Nord-Ost Matjeshering,25.89,10 - 200 g glasses,FALSE,13,Nord-Ost-Fisch Handelsgesellschaft mbH,Sven Petersen,Cuxhaven,Germany,(04721) 8713,(04721) 8714
24,Maria,Larsson,Sweden,Brücke,0695-34 67 21,80,10/11/2012,542457,2262.5,58,Escargots de Bourgogne,13.25,24 pieces,FALSE,27,Escargots Nouveaux,Marie Delamare,Montceau,France,85.57.00.07,
28,Lino,Rodriguez,Portugal,Lisboa,(1) 354-2534,81,10/14/2012,542458,1168,59,Raclette Courdavault,55,5 kg pkg.,FALSE,28,Gai pÃÂ¢turage,Eliane Noz,Annecy,France,38.76.98.06,38.76.98.58
28,Lino,Rodriguez,Portugal,Lisboa,(1) 354-2534,81,10/14/2012,542458,1168,65,Louisiana Fiery Hot Pepper Sauce,21.05,32 - 8 oz bottles,FALSE,2,New Orleans Cajun Delights,Shelley Burke,New Orleans,USA,(100) 555-4822,
28,Lino,Rodriguez,Portugal,Lisboa,(1) 354-2534,81,10/14/2012,542458,1168,68,Scottish Longbreads,12.5,10 boxes x 8 pieces,FALSE,8,"Specialty Biscuits, Ltd.",Peter Wilson,Manchester,UK,(161) 555-4448,
75,Art,Braunschweiger,USA,Lander,(307) 555-4680,82,10/15/2012,542459,4819.4,19,Teatime Chocolate Biscuits,9.2,10 boxes x 12 pieces,FALSE,8,"Specialty Biscuits, Ltd.",Peter Wilson,Manchester,UK,(161) 555-4448,
75,Art,Braunschweiger,USA,Lander,(307) 555-4680,82,10/15/2012,542459,4819.4,30,Nord-Ost Matjeshering,25.89,10 - 200 g glasses,FALSE,13,Nord-Ost-Fisch Handelsgesellschaft mbH,Sven Petersen,Cuxhaven,Germany,(04721) 8713,(04721) 8714
75,Art,Braunschweiger,USA,Lander,(307) 555-4680,82,10/15/2012,542459,4819.4,38,CÃÂ´te de Blaye,263.5,12 - 75 cl bottles,FALSE,18,Aux joyeux ecclÃÂ©siastiques,GuylÃÂ¨ne Nodier,Paris,France,(1) 03.83.00.68,(1) 03.83.00.62
75,Art,Braunschweiger,USA,Lander,(307) 555-4680,82,10/15/2012,542459,4819.4,56,Gnocchi di nonna Alice,38,24 - 250 g pkgs.,FALSE,26,Pasta Buttini s.r.l.,Giovanni Giudici,Salerno,Italy,(089) 6547665,(089) 6547667
